,context,metric,target,value,Model,Session,fitting_time,parameters,epochs,fold_n,time_epochs
6452,jc3,SMAPE,Future Session Time,0.3363376654920647,MLP,16,5326.075505256653,641733,10,2,532.6075505256653
6453,jc3,SMAPE,Future Session Time,0.3303499746248771,MLP,17,5326.075505256653,641733,10,2,532.6075505256653
6454,jc3,SMAPE,Future Session Time,0.3280551900089981,MLP,18,5326.075505256653,641733,10,2,532.6075505256653
6455,jc3,SMAPE,Future Session Time,0.3295723368279178,MLP,19,5326.075505256653,641733,10,2,532.6075505256653
6456,jc3,SMAPE,Future Session Time,0.3222446332197757,MLP,20,5326.075505256653,641733,10,2,532.6075505256653
6457,jc3,SMAPE,Future Session Activity,0.3525844240810677,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6458,jc3,SMAPE,Future Session Activity,0.3215926618642397,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6459,jc3,SMAPE,Future Session Activity,0.3131727529506993,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6460,jc3,SMAPE,Future Session Activity,0.3112620241003748,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6461,jc3,SMAPE,Future Session Activity,0.3100798761411832,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6462,jc3,SMAPE,Future Session Activity,0.3109184796129493,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6463,jc3,SMAPE,Future Session Activity,0.3104194388382632,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6464,jc3,SMAPE,Future Session Activity,0.311494128413303,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6465,jc3,SMAPE,Future Session Activity,0.3090232464247304,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6466,jc3,SMAPE,Future Session Activity,0.311170078761829,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6467,jc3,SMAPE,Future Session Activity,0.3110499563693738,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6468,jc3,SMAPE,Future Session Activity,0.3149723239528431,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6469,jc3,SMAPE,Future Session Activity,0.3136271465100104,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6470,jc3,SMAPE,Future Session Activity,0.3124394081585315,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6471,jc3,SMAPE,Future Session Activity,0.3161216868098265,MLP,16,5326.075505256653,641733,10,2,532.6075505256653
6472,jc3,SMAPE,Future Session Activity,0.3115245951515071,MLP,17,5326.075505256653,641733,10,2,532.6075505256653
6473,jc3,SMAPE,Future Session Activity,0.3146526276657615,MLP,18,5326.075505256653,641733,10,2,532.6075505256653
6474,jc3,SMAPE,Future Session Activity,0.3133507989807618,MLP,19,5326.075505256653,641733,10,2,532.6075505256653
6475,jc3,SMAPE,Future Session Activity,0.3096664982717399,MLP,20,5326.075505256653,641733,10,2,532.6075505256653
6476,jc3,SMAPE,Future N° Sessions,0.4365228680778184,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6477,jc3,SMAPE,Future N° Sessions,0.3509795082592842,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6478,jc3,SMAPE,Future N° Sessions,0.3383895969945679,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6479,jc3,SMAPE,Future N° Sessions,0.3268477510726997,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6480,jc3,SMAPE,Future N° Sessions,0.3161311491218286,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6481,jc3,SMAPE,Future N° Sessions,0.3042804788961435,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6482,jc3,SMAPE,Future N° Sessions,0.2907869366751976,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6483,jc3,SMAPE,Future N° Sessions,0.278483848103613,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6484,jc3,SMAPE,Future N° Sessions,0.2682691809275755,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6485,jc3,SMAPE,Future N° Sessions,0.2579209178938163,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6486,jc3,SMAPE,Future N° Sessions,0.2468859552434061,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6487,jc3,SMAPE,Future N° Sessions,0.23699294970728,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6488,jc3,SMAPE,Future N° Sessions,0.2421232791597788,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6489,jc3,SMAPE,Future N° Sessions,0.2614685321955967,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6490,jc3,SMAPE,Future N° Sessions,0.2799038027722797,MLP,16,5326.075505256653,641733,10,2,532.6075505256653
6491,jc3,SMAPE,Future N° Sessions,0.3727153050871266,MLP,17,5326.075505256653,641733,10,2,532.6075505256653
6492,jc3,SMAPE,Future N° Sessions,0.4044366292958306,MLP,18,5326.075505256653,641733,10,2,532.6075505256653
6493,jc3,SMAPE,Future N° Sessions,0.481185644393299,MLP,19,5326.075505256653,641733,10,2,532.6075505256653
6494,jc3,SMAPE,Future N° Sessions,0.5568470616518165,MLP,20,5326.075505256653,641733,10,2,532.6075505256653
6495,lisbf,SMAPE,Future Absence,0.5468897007402819,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6496,lisbf,SMAPE,Future Absence,0.5671404560876911,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6497,lisbf,SMAPE,Future Absence,0.5684755801693983,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6498,lisbf,SMAPE,Future Absence,0.5662099311898485,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6499,lisbf,SMAPE,Future Absence,0.5641977252163276,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6500,lisbf,SMAPE,Future Absence,0.5637469840057626,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6501,lisbf,SMAPE,Future Absence,0.5645555740839076,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6502,lisbf,SMAPE,Future Absence,0.5638010551987441,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6503,lisbf,SMAPE,Future Absence,0.5674194443290236,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6504,lisbf,SMAPE,Future Absence,0.5685090472199854,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6505,lisbf,SMAPE,Future Absence,0.5653471986509513,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6506,lisbf,SMAPE,Future Absence,0.5672667400636874,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6507,lisbf,SMAPE,Future Absence,0.5605503613299688,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6508,lisbf,SMAPE,Future Absence,0.5724355517776856,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6509,lisbf,SMAPE,Future Active Time,0.1135692861736543,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6510,lisbf,SMAPE,Future Active Time,0.1116353526450342,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6511,lisbf,SMAPE,Future Active Time,0.1093827638556695,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6512,lisbf,SMAPE,Future Active Time,0.1082916726101483,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6513,lisbf,SMAPE,Future Active Time,0.1057610898585787,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6514,lisbf,SMAPE,Future Active Time,0.1077679555662521,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6515,lisbf,SMAPE,Future Active Time,0.1094570229822558,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6516,lisbf,SMAPE,Future Active Time,0.1087691206707517,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6517,lisbf,SMAPE,Future Active Time,0.1127376136445909,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6518,lisbf,SMAPE,Future Active Time,0.1132112887130977,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6519,lisbf,SMAPE,Future Active Time,0.1122278267825488,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6520,lisbf,SMAPE,Future Active Time,0.1113521317569961,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6521,lisbf,SMAPE,Future Active Time,0.1159873651146148,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6522,lisbf,SMAPE,Future Active Time,0.1152435591996373,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6523,lisbf,SMAPE,Future Session Time,0.3576074066110679,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6524,lisbf,SMAPE,Future Session Time,0.3610324607448874,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6525,lisbf,SMAPE,Future Session Time,0.3615172430670323,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6526,lisbf,SMAPE,Future Session Time,0.3597490275131051,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6527,lisbf,SMAPE,Future Session Time,0.3567126661567014,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6528,lisbf,SMAPE,Future Session Time,0.3556127925278332,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6529,lisbf,SMAPE,Future Session Time,0.3566137089459776,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6530,lisbf,SMAPE,Future Session Time,0.358408923951832,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6531,lisbf,SMAPE,Future Session Time,0.3609893625435242,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6532,lisbf,SMAPE,Future Session Time,0.358641015093033,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6533,lisbf,SMAPE,Future Session Time,0.3640937729964522,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6534,lisbf,SMAPE,Future Session Time,0.3675153737959016,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6535,lisbf,SMAPE,Future Session Time,0.373508110653013,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6536,lisbf,SMAPE,Future Session Time,0.3661397729416712,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6537,lisbf,SMAPE,Future Session Activity,0.3582697569431916,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6538,lisbf,SMAPE,Future Session Activity,0.3601467455633927,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6539,lisbf,SMAPE,Future Session Activity,0.3688694153722083,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6540,lisbf,SMAPE,Future Session Activity,0.3723585843642557,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6541,lisbf,SMAPE,Future Session Activity,0.3702925232114886,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6542,lisbf,SMAPE,Future Session Activity,0.3692409413293752,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6543,lisbf,SMAPE,Future Session Activity,0.372987901267397,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6544,lisbf,SMAPE,Future Session Activity,0.3764098352471929,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6545,lisbf,SMAPE,Future Session Activity,0.3856654645424394,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6546,lisbf,SMAPE,Future Session Activity,0.3905683339754892,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6547,lisbf,SMAPE,Future Session Activity,0.3976314864404062,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6548,lisbf,SMAPE,Future Session Activity,0.4021787055689138,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6549,lisbf,SMAPE,Future Session Activity,0.4061655884656038,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6550,lisbf,SMAPE,Future Session Activity,0.4193767488855989,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6551,lisbf,SMAPE,Future N° Sessions,0.3780136564851678,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6552,lisbf,SMAPE,Future N° Sessions,0.3244971413195913,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6553,lisbf,SMAPE,Future N° Sessions,0.305973118057431,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6554,lisbf,SMAPE,Future N° Sessions,0.2911270368603015,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6555,lisbf,SMAPE,Future N° Sessions,0.2866863741245475,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6556,lisbf,SMAPE,Future N° Sessions,0.2788376711565714,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6557,lisbf,SMAPE,Future N° Sessions,0.275195281190345,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6558,lisbf,SMAPE,Future N° Sessions,0.2795788576265392,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6559,lisbf,SMAPE,Future N° Sessions,0.2962299761034476,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6560,lisbf,SMAPE,Future N° Sessions,0.3067613007573671,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6561,lisbf,SMAPE,Future N° Sessions,0.3106973301290696,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6562,lisbf,SMAPE,Future N° Sessions,0.300916032806903,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6563,lisbf,SMAPE,Future N° Sessions,0.2952307168438087,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6564,lisbf,SMAPE,Future N° Sessions,0.3111255562536371,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6565,lis,SMAPE,Future Absence,0.6130877010467257,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6566,lis,SMAPE,Future Absence,0.589952311704723,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6567,lis,SMAPE,Future Absence,0.5793805291039037,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6568,lis,SMAPE,Future Absence,0.5756089697745458,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6569,lis,SMAPE,Future Absence,0.573917974222661,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6570,lis,SMAPE,Future Absence,0.5791997914336378,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6571,lis,SMAPE,Future Absence,0.5779387455665794,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6572,lis,SMAPE,Future Absence,0.5822393170549595,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6573,lis,SMAPE,Future Absence,0.584118159293085,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6574,lis,SMAPE,Future Absence,0.5761894250918065,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6575,lis,SMAPE,Future Absence,0.5728050339810478,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6576,lis,SMAPE,Future Absence,0.5851778788608654,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6577,lis,SMAPE,Future Absence,0.6097302801645555,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6578,lis,SMAPE,Future Absence,0.4954912065527194,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6579,lis,SMAPE,Future Active Time,0.245082465114223,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6580,lis,SMAPE,Future Active Time,0.2777672171901481,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6581,lis,SMAPE,Future Active Time,0.2773864489709945,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6582,lis,SMAPE,Future Active Time,0.2781878394940402,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6583,lis,SMAPE,Future Active Time,0.2753674738054147,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6584,lis,SMAPE,Future Active Time,0.2742631746097986,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6585,lis,SMAPE,Future Active Time,0.2731536649406746,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6586,lis,SMAPE,Future Active Time,0.2796015055907768,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6587,lis,SMAPE,Future Active Time,0.2710843413968343,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6588,lis,SMAPE,Future Active Time,0.2718545517563814,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6589,lis,SMAPE,Future Active Time,0.2788024082146684,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6590,lis,SMAPE,Future Active Time,0.2702598101958713,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6591,lis,SMAPE,Future Active Time,0.3180807909959839,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6592,lis,SMAPE,Future Active Time,0.2466102803354435,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6593,lis,SMAPE,Future Session Time,0.2850801387293113,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6594,lis,SMAPE,Future Session Time,0.2763456025380515,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6595,lis,SMAPE,Future Session Time,0.2767992976464135,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6596,lis,SMAPE,Future Session Time,0.2727260782523114,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6597,lis,SMAPE,Future Session Time,0.2715311494354195,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6598,lis,SMAPE,Future Session Time,0.269630183534697,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6599,lis,SMAPE,Future Session Time,0.2702065983480617,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6600,lis,SMAPE,Future Session Time,0.2625041862422262,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6601,lis,SMAPE,Future Session Time,0.2582569977795382,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6602,lis,SMAPE,Future Session Time,0.2560203952233913,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6603,lis,SMAPE,Future Session Time,0.2489823179923309,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6604,lis,SMAPE,Future Session Time,0.2353793039774628,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6605,lis,SMAPE,Future Session Time,0.2523776482405745,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6606,lis,SMAPE,Future Session Time,0.1941424112823235,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6607,lis,SMAPE,Future Session Activity,0.2803283237387702,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6608,lis,SMAPE,Future Session Activity,0.2717758472049335,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6609,lis,SMAPE,Future Session Activity,0.273827479777407,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6610,lis,SMAPE,Future Session Activity,0.2766075619967819,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6611,lis,SMAPE,Future Session Activity,0.2772125479345364,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6612,lis,SMAPE,Future Session Activity,0.2756842471796222,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6613,lis,SMAPE,Future Session Activity,0.2735522826881065,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6614,lis,SMAPE,Future Session Activity,0.2681673430255957,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6615,lis,SMAPE,Future Session Activity,0.2675632584462379,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6616,lis,SMAPE,Future Session Activity,0.2715263414170039,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6617,lis,SMAPE,Future Session Activity,0.2579226722224481,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6618,lis,SMAPE,Future Session Activity,0.2594279042317982,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6619,lis,SMAPE,Future Session Activity,0.2733495227096219,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6620,lis,SMAPE,Future Session Activity,0.2528813871323545,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6621,lis,SMAPE,Future N° Sessions,0.344517057234945,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6622,lis,SMAPE,Future N° Sessions,0.3070665709243044,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6623,lis,SMAPE,Future N° Sessions,0.2898614889019547,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6624,lis,SMAPE,Future N° Sessions,0.2680136426641707,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6625,lis,SMAPE,Future N° Sessions,0.251953270899494,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6626,lis,SMAPE,Future N° Sessions,0.2357281370111925,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6627,lis,SMAPE,Future N° Sessions,0.2268134257567022,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6628,lis,SMAPE,Future N° Sessions,0.2269264065546719,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6629,lis,SMAPE,Future N° Sessions,0.244868388324777,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6630,lis,SMAPE,Future N° Sessions,0.3010004209464624,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6631,lis,SMAPE,Future N° Sessions,0.3209965563798169,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6632,lis,SMAPE,Future N° Sessions,0.3403813242888629,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6633,lis,SMAPE,Future N° Sessions,0.3522210479403799,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6634,lis,SMAPE,Future N° Sessions,0.3383462931092979,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6635,jc4,SMAPE,Future Absence,0.5105221662567666,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6636,jc4,SMAPE,Future Absence,0.5019048815484674,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6637,jc4,SMAPE,Future Absence,0.5047423608959108,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6638,jc4,SMAPE,Future Absence,0.5123918184637913,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6639,jc4,SMAPE,Future Absence,0.5113201713912677,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6640,jc4,SMAPE,Future Absence,0.5131148538188028,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6641,jc4,SMAPE,Future Absence,0.5154864076157329,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6642,jc4,SMAPE,Future Absence,0.5157180560251284,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6643,jc4,SMAPE,Future Absence,0.5173179707368434,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6644,jc4,SMAPE,Future Absence,0.5225716320895304,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6645,jc4,SMAPE,Future Absence,0.5188378985905017,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6646,jc4,SMAPE,Future Absence,0.518580911842225,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6647,jc4,SMAPE,Future Absence,0.5312419356986198,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6648,jc4,SMAPE,Future Absence,0.5301690737283287,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6649,jc4,SMAPE,Future Absence,0.5305814767963735,MLP,16,5326.075505256653,641733,10,2,532.6075505256653
6650,jc4,SMAPE,Future Absence,0.5238040839579808,MLP,17,5326.075505256653,641733,10,2,532.6075505256653
6651,jc4,SMAPE,Future Absence,0.5200867476361083,MLP,18,5326.075505256653,641733,10,2,532.6075505256653
6652,jc4,SMAPE,Future Active Time,0.290464160182564,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6653,jc4,SMAPE,Future Active Time,0.3064331957646495,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6654,jc4,SMAPE,Future Active Time,0.3042770848917937,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6655,jc4,SMAPE,Future Active Time,0.3019633741632986,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6656,jc4,SMAPE,Future Active Time,0.2969164331279961,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6657,jc4,SMAPE,Future Active Time,0.2985135097351661,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6658,jc4,SMAPE,Future Active Time,0.2936815728264125,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6659,jc4,SMAPE,Future Active Time,0.2957004302544216,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6660,jc4,SMAPE,Future Active Time,0.2958293315650037,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6661,jc4,SMAPE,Future Active Time,0.2902787036634673,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6662,jc4,SMAPE,Future Active Time,0.2895687680270906,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6663,jc4,SMAPE,Future Active Time,0.2926351590610302,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6664,jc4,SMAPE,Future Active Time,0.2899856789362001,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6665,jc4,SMAPE,Future Active Time,0.2870991153968202,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6666,jc4,SMAPE,Future Active Time,0.2818655841635322,MLP,16,5326.075505256653,641733,10,2,532.6075505256653
6667,jc4,SMAPE,Future Active Time,0.2866622066160214,MLP,17,5326.075505256653,641733,10,2,532.6075505256653
6668,jc4,SMAPE,Future Active Time,0.2892448845433306,MLP,18,5326.075505256653,641733,10,2,532.6075505256653
6669,jc4,SMAPE,Future Session Time,0.3549468893122966,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6670,jc4,SMAPE,Future Session Time,0.3442062668908057,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6671,jc4,SMAPE,Future Session Time,0.336533992581344,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6672,jc4,SMAPE,Future Session Time,0.3329515859597353,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6673,jc4,SMAPE,Future Session Time,0.3269919806177783,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
6674,jc4,SMAPE,Future Session Time,0.3257007629649951,MLP,7,5326.075505256653,641733,10,2,532.6075505256653
6675,jc4,SMAPE,Future Session Time,0.3226920962992209,MLP,8,5326.075505256653,641733,10,2,532.6075505256653
6676,jc4,SMAPE,Future Session Time,0.3213643844649015,MLP,9,5326.075505256653,641733,10,2,532.6075505256653
6677,jc4,SMAPE,Future Session Time,0.3225278593112731,MLP,10,5326.075505256653,641733,10,2,532.6075505256653
6678,jc4,SMAPE,Future Session Time,0.3216519779966796,MLP,11,5326.075505256653,641733,10,2,532.6075505256653
6679,jc4,SMAPE,Future Session Time,0.3214656802020454,MLP,12,5326.075505256653,641733,10,2,532.6075505256653
6680,jc4,SMAPE,Future Session Time,0.3210467737335261,MLP,13,5326.075505256653,641733,10,2,532.6075505256653
6681,jc4,SMAPE,Future Session Time,0.317279797827285,MLP,14,5326.075505256653,641733,10,2,532.6075505256653
6682,jc4,SMAPE,Future Session Time,0.3116813748872059,MLP,15,5326.075505256653,641733,10,2,532.6075505256653
6683,jc4,SMAPE,Future Session Time,0.3146903385370567,MLP,16,5326.075505256653,641733,10,2,532.6075505256653
6684,jc4,SMAPE,Future Session Time,0.3200203619935131,MLP,17,5326.075505256653,641733,10,2,532.6075505256653
6685,jc4,SMAPE,Future Session Time,0.3226727323064017,MLP,18,5326.075505256653,641733,10,2,532.6075505256653
6686,jc4,SMAPE,Future Session Activity,0.3149552324002913,MLP,2,5326.075505256653,641733,10,2,532.6075505256653
6687,jc4,SMAPE,Future Session Activity,0.3120442871892758,MLP,3,5326.075505256653,641733,10,2,532.6075505256653
6688,jc4,SMAPE,Future Session Activity,0.3127139468469565,MLP,4,5326.075505256653,641733,10,2,532.6075505256653
6689,jc4,SMAPE,Future Session Activity,0.3155394991373938,MLP,5,5326.075505256653,641733,10,2,532.6075505256653
6690,jc4,SMAPE,Future Session Activity,0.3171218377499349,MLP,6,5326.075505256653,641733,10,2,532.6075505256653
